author_id,edit_history_tweet_ids,id,public_metrics,text,retweeter,withheld,tweeter
63448298,[1624178756678983681],1624178756678983681,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @Kiki1Bail: Bitte bitte wir benötigen Bildung und Lehrkräfte die Bildung vermitteln und Ärzte und Fachkräfte für eh alles! 

Regierung i…",RolandGiersig,,Kiki1Bail
2308035822,[1624178442294927360],1624178442294927360,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @Kiki1Bail: Bitte bitte wir benötigen Bildung und Lehrkräfte die Bildung vermitteln und Ärzte und Fachkräfte für eh alles! 

Regierung i…",chikki1324,,Kiki1Bail
1419394448430145540,[1624178415313080325],1624178415313080325,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,meeri_schu,,EINSBERGBLOG
42601966,[1624177579140710402],1624177579140710402,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @BildungSicher: Wir möchten eine kleine #Space-Reihe rund um den Themenbereich #LongCovidKids #MECFSKids veranstalten.
Liebe #Lehrkräfte…",komiska,,BildungSicher
1160183215308623873,[1624175386199293953],1624175386199293953,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @eiseleko: Mein #wdw fürs #twlz: am Freitag Nachmittag mehr als 30 Lehrkräfte bei der #sinusBW Fortbildung an der #phludwigsburg - danke…,Bot_TwLehrerZ,,eiseleko
1395465757614649355,[1624175033227661314],1624175033227661314,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @eiseleko: Mein #wdw fürs #twlz: am Freitag Nachmittag mehr als 30 Lehrkräfte bei der #sinusBW Fortbildung an der #phludwigsburg - danke…,eduBWbot,,eiseleko
2870928129,[1624172264030699521],1624172264030699521,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @DiverseView: Leidenschaft für #Lichtenberg - und wir wollen am Aktionstag „kennenLERNEN“ am 22. März diesen Funken auf (angehende) Lehr…,Klagesspiegel,,DiverseView
28804762,[1624165402841341952],1624165402841341952,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @BildungSicher: Wir möchten eine kleine #Space-Reihe rund um den Themenbereich #LongCovidKids #MECFSKids veranstalten.
Liebe #Lehrkräfte…",wenig_worte,,BildungSicher
759175489,[1624159174132129796],1624159174132129796,"{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @SozialarbeitNRW: In Schulen tobt aktuell wieder #SchrödingersCorona .
Tragisch ist, dass weiterhin Unterricht ausfällt, weil kranke Leh…",DIEwillnurlesen,,SozialarbeitNRW
1405109994412982275,[1624146692210626572],1624146692210626572,"{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @SozialarbeitNRW: In Schulen tobt aktuell wieder #SchrödingersCorona .
Tragisch ist, dass weiterhin Unterricht ausfällt, weil kranke Leh…",sumisum59,,SozialarbeitNRW
96431121,[1624146648925446144],1624146648925446144,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Die Einschränkung von Teilzeit wird dafür sorgen, dass noch mehr Lehrkräfte aus dem Beruf ausscheiden. Eine Stunden-Red…",5n3x,,lueckenbildung
543511359,[1624145271822114816],1624145271822114816,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,aus_ton,,EINSBERGBLOG
1228048095738580993,[1624143224322330630],1624143224322330630,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",EriksonSanne,,inesschwerdtner
1478472134221606920,[1624140400729460741],1624140400729460741,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @BlessTheTeacher: Schul-Misere: Wir müssen Privilegien der #Lehrkräfte einkassieren - Interview mit Roland Merten - Habe selten eine so…,msschultz86,,BlessTheTeacher
1243880240767795206,[1624139266195394570],1624139266195394570,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",drshp711,,inesschwerdtner
1317475191828717571,[1624136544754728962],1624136544754728962,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @pastorskatze: Das Landesinstitut für Lehrerbildung und Schulentwicklung Hamburg teilt mit, dass die Elternfortbildung morgen leider kra…",MaPru66,,pastorskatze
1237086109517168643,[1624135623761137665],1624135623761137665,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @Teufel1Kathi: @SenBJF Warum bekommen nur Angestellte ab der E11 die Ausgleichszahlung? Da gibt es so viele ausgebildete Lehrkräfte, die…",SteffenLorenz8,,Teufel1Kathi
4767847789,[1624135507893489678],1624135507893489678,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",Mjayvank,,inesschwerdtner
1160183215308623873,[1624134618663342080],1624134618663342080,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @Teufel1Kathi: @SenBJF Warum bekommen nur Angestellte ab der E11 die Ausgleichszahlung? Da gibt es so viele ausgebildete Lehrkräfte, die…",Bot_TwLehrerZ,,Teufel1Kathi
25347749,[1624133290830491648],1624133290830491648,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KM_BW: #Chatbots und #Künstliche Intelligenz finden zunehmend Eingang in #Schule und #Unterricht. Infoveranstaltungen und #Fortbildunge…,a_koenig,,KM_BW
1225381948748697606,[1624131559463825413],1624131559463825413,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @BildungSicher: Wir möchten eine kleine #Space-Reihe rund um den Themenbereich #LongCovidKids #MECFSKids veranstalten.
Liebe #Lehrkräfte…",Lady_redblack,,BildungSicher
940859300,[1624129130705952769],1624129130705952769,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @Kiki1Bail: Bitte bitte wir benötigen Bildung und Lehrkräfte die Bildung vermitteln und Ärzte und Fachkräfte für eh alles! 

Regierung i…",Petra_C_M_P,,Kiki1Bail
1004411085141823490,[1624127042450034706],1624127042450034706,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",SieglindeWelz,,inesschwerdtner
997395326922354688,[1624126097636921369],1624126097636921369,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @Pepperfun4: Ergänzung: leider haben meine Söhne während ihrer gesamten Schulzeit eine derartige Wertschätzung durch Lehrkräfte nie geha…,gjfortunas1966,,Pepperfun4
19652525,[1624122622098145283],1624122622098145283,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @UseTheNews2024: Die @HOOUHamburg ruft zur Upmix-Challenge: Unser Lernangebot zu#SocialMedia + Falschinformationen im Ukraine-Krieg wend…,MeinolfEllers,,UseTheNews2024
1481739485813555202,[1624122461531799555],1624122461531799555,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @F_Brychcy: Völlig klar, dass wir als Koa neben der Verbeamtung 1 Kompensation für angestellte Lehrkräfte, die nicht verbeamtet werden k…",Meuniertudors64,,F_Brychcy
2880959656,[1624121409977843724],1624121409977843724,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @BlessTheTeacher: Schul-Misere: Wir müssen Privilegien der #Lehrkräfte einkassieren - Interview mit Roland Merten - Habe selten eine so…,SandroToblana,,BlessTheTeacher
980022872436592640,[1624120666952810496],1624120666952810496,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",michels_inge,,inesschwerdtner
1307017241553141761,[1624120593929863178],1624120593929863178,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @BildungSicher: Wir möchten eine kleine #Space-Reihe rund um den Themenbereich #LongCovidKids #MECFSKids veranstalten.
Liebe #Lehrkräfte…",Jack71302298,,BildungSicher
1282752664414101505,[1624115162461372420],1624115162461372420,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",ReneSchonhoff,,inesschwerdtner
2563257181,[1624114267409481747],1624114267409481747,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @UseTheNews2024: Die @HOOUHamburg ruft zur Upmix-Challenge: Unser Lernangebot zu#SocialMedia + Falschinformationen im Ukraine-Krieg wend…,HelgaBechmann,,UseTheNews2024
1177121382112661504,[1624112623674327051],1624112623674327051,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @Kiki1Bail: Bitte bitte wir benötigen Bildung und Lehrkräfte die Bildung vermitteln und Ärzte und Fachkräfte für eh alles! 

Regierung i…",_Saedelaere_,,Kiki1Bail
1530878793589706752,[1624109929693863937],1624109929693863937,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @BlessTheTeacher: Schul-Misere: Wir müssen Privilegien der #Lehrkräfte einkassieren - Interview mit Roland Merten - Habe selten eine so…,Frau_K_Punkt_,,BlessTheTeacher
60367069,[1624109434048741391],1624109434048741391,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Die Einschränkung von Teilzeit wird dafür sorgen, dass noch mehr Lehrkräfte aus dem Beruf ausscheiden. Eine Stunden-Red…",YannicSch,,lueckenbildung
1065340069584822273,[1624107953509879808],1624107953509879808,"{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @SozialarbeitNRW: In Schulen tobt aktuell wieder #SchrödingersCorona .
Tragisch ist, dass weiterhin Unterricht ausfällt, weil kranke Leh…",nessi1969,,SozialarbeitNRW
1160183215308623873,[1624107439527165954],1624107439527165954,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @KulturGeschwtz: Ich finde einige große Accounts von Lehrer*innen auf TikTok unangenehm, weil sie unkollegial sind. Ja, prima, du bist a…",Bot_TwLehrerZ,,KulturGeschwtz
17563531,[1624106488917643269],1624106488917643269,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KM_BW: #Chatbots und #Künstliche Intelligenz finden zunehmend Eingang in #Schule und #Unterricht. Infoveranstaltungen und #Fortbildunge…,mdrechsler,,KM_BW
2630187113,[1624102553280446495],1624102553280446495,"{'retweet_count': 67, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Wenn Lehrkräfte kleinere Klassen fordern, dann wird  oft darauf verwiesen, dass das laut Studien für sich genommen kaum…",MBrazilianBro,,lueckenbildung
182029972,[1624101523885109261],1624101523885109261,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…",DIE_LINKE_MaHe,,dielinkeberlin
1370294587449823235,[1624100745275486243],1624100745275486243,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @BildungSicher: Wir möchten eine kleine #Space-Reihe rund um den Themenbereich #LongCovidKids #MECFSKids veranstalten.
Liebe #Lehrkräfte…",Violettatamm,,BildungSicher
202300193,[1624099038416056330],1624099038416056330,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KM_BW: #Chatbots und #Künstliche Intelligenz finden zunehmend Eingang in #Schule und #Unterricht. Infoveranstaltungen und #Fortbildunge…,petiteprof79,,KM_BW
2263463191,[1624096613462421557],1624096613462421557,"{'retweet_count': 93, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @daniela_sepehri: Islamische Republik Iran &amp; Bildung - Warum die Iran Revolution auch Lehrkräfte, Dozierende, Schüler*innen und Studiere…",OdinKroeger,,daniela_sepehri
270988657,[1624096453072236557],1624096453072236557,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @rbb24: Lehrkräfte, die in der Hauptstadt angestellt sind, können wieder verbeamtet werden. Das Abgeordnetenhaus hat am Donnerstag das e…",Sterndelmar,,rbb24
892465329179430913,[1624094823484469269],1624094823484469269,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @BlessTheTeacher: Schul-Misere: Wir müssen Privilegien der #Lehrkräfte einkassieren - Interview mit Roland Merten - Habe selten eine so…,BergmannVivian,,BlessTheTeacher
1485688464184160260,[1624094537567154364],1624094537567154364,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @NicoleGohlke: Jetzt ist die Zeit, im #Schulsystem mal etwas grundsätzlich was zu ändern.

Der Bund muss mitfinanzieren,  
Gebäude sanie…",Carsten_P70,,NicoleGohlke
892508915971346432,[1624093949760614411],1624093949760614411,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @rbb24: Lehrkräfte, die in der Hauptstadt angestellt sind, können wieder verbeamtet werden. Das Abgeordnetenhaus hat am Donnerstag das e…",PaetrickStar13,,rbb24
2859863957,[1624092026340769792],1624092026340769792,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @polizeiNB: #JobTweet
Dein Quereinstieg zur Kriminalpolizei!
Wir suchen dich als Unterstützung im Bereich Wirtschaftskriminaldienst.

Be…",godnamedthor,,polizeiNB
3293748214,[1624089700276355072],1624089700276355072,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @MargritStamm: Die Rütli-Schule in Berlin hatte den schlechtesten Ruf Berlins. Noch 2006 herrschte Gewalt und Lehrkräfte hatten Angst vo…,maya_bally,,MargritStamm
743724264,[1624089422982443009],1624089422982443009,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…",schirdewan,,dielinkeberlin
1475434569360891905,[1624088009695014914],1624088009695014914,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…",WipperThomas,,dielinkeberlin
1403270403766763523,[1624084910565732371],1624084910565732371,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…",thomas2theleft,,dielinkeberlin
1174707639160385536,[1624084487029067776],1624084487029067776,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",Fox666597294Fox,,inesschwerdtner
494987341,[1624083965664538624],1624083965664538624,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…",BjornHarras,,dielinkeberlin
1060515876447969280,[1624083890452168704],1624083890452168704,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…",ThomasKuhne4,,dielinkeberlin
741248398129565696,[1624083776786538496],1624083776786538496,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KM_BW: #Chatbots und #Künstliche Intelligenz finden zunehmend Eingang in #Schule und #Unterricht. Infoveranstaltungen und #Fortbildunge…,LSBR_BW,,KM_BW
939970650,[1624081072324591616],1624081072324591616,"{'retweet_count': 67, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Wenn Lehrkräfte kleinere Klassen fordern, dann wird  oft darauf verwiesen, dass das laut Studien für sich genommen kaum…",MmeGiese,,lueckenbildung
1427282090874257419,[1624078992159522816],1624078992159522816,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,Sabat23Sabat23,,EINSBERGBLOG
1582787173581033473,[1624076487807623169],1624076487807623169,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @AppleEDU: Das iPad begleitet Lehrkräfte und Schüler:innen auf dem Weg des Lernens, egal wohin dieser sie führt.",naamoghadas,,AppleEDU
987124692,[1624076296933330950],1624076296933330950,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @polizeiSWN: #JobTweet - Dein Quereinstieg zur Kriminalpolizei!

Wir suchen dich als Unterstützung im Bereich Wirtschaftskriminaldienst.…",EdwinKrug,,polizeiSWN
15095613,[1624074755811823617],1624074755811823617,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",dgohla,,inesschwerdtner
811930217472200710,[1624074339460022272],1624074339460022272,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,miaumiau1975,,EINSBERGBLOG
2412026433,[1624072457370972162],1624072457370972162,"{'retweet_count': 93, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @daniela_sepehri: Islamische Republik Iran &amp; Bildung - Warum die Iran Revolution auch Lehrkräfte, Dozierende, Schüler*innen und Studiere…",Dsteele195David,,daniela_sepehri
1477376534075871242,[1624070689908047872],1624070689908047872,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,Haselmaus2010,,EINSBERGBLOG
1248703095368044545,[1624063879155224578],1624063879155224578,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,Olihtan,,EINSBERGBLOG
1479396060468584450,[1624063117402464257],1624063117402464257,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",TomStrassguetel,,inesschwerdtner
1456739914612199426,[1624061974215630848],1624061974215630848,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @BildungSicher: Wir möchten eine kleine #Space-Reihe rund um den Themenbereich #LongCovidKids #MECFSKids veranstalten.
Liebe #Lehrkräfte…",MarinaDohnt,,BildungSicher
3341706767,[1624061653380739072],1624061653380739072,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",PiaLe1441,,inesschwerdtner
887782066942877697,[1624059695110451201],1624059695110451201,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",AnarchoPaul,,inesschwerdtner
23947979,[1624059219933597696],1624059219933597696,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,heideblume,,EINSBERGBLOG
44321749,[1624059094054146048],1624059094054146048,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @schule_anders: ""Wenn wir die anstehenden Probleme in den Schulen lösen wollen, dann müssen wir Privilegien der Lehrkräfte einkassieren.…",n_gundacker,,schule_anders
2276019292,[1624058790868819969],1624058790868819969,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @NicoleGohlke: Jetzt ist die Zeit, im #Schulsystem mal etwas grundsätzlich was zu ändern.

Der Bund muss mitfinanzieren,  
Gebäude sanie…",Sascha_Huebner,,NicoleGohlke
42682049,[1624058619439325186],1624058619439325186,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KM_BW: #Chatbots und #Künstliche Intelligenz finden zunehmend Eingang in #Schule und #Unterricht. Infoveranstaltungen und #Fortbildunge…,susanneposselt,,KM_BW
1301835837676679168,[1624056720552067074],1624056720552067074,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @BlessTheTeacher: Schul-Misere: Wir müssen Privilegien der #Lehrkräfte einkassieren - Interview mit Roland Merten - Habe selten eine so…,ciambella333,,BlessTheTeacher
1222614577860444160,[1624055181372452865],1624055181372452865,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,MariKah85201885,,EINSBERGBLOG
131238874,[1624054838588735489],1624054838588735489,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @F_Brychcy: Mehr Lehrkräfte für Berlin 👩‍🏫🤸‍♀️❤️:
- 3.000 Lehrkräfte/ Jahr in die Hochschulverträge
- dauerhaft 17 Mio./ Jahr
- Staatsve…",BineB,,F_Brychcy
1318226591147839489,[1624054535747432453],1624054535747432453,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @EINSBERGBLOG: @Karl_Lauterbach @c_drosten Massiver Unterrichtsausfall bei K1 &amp; K2. Etliche Lehrkräfte erkrankt. Viele Kinder sind akt.…,Mandala81966,,EINSBERGBLOG
124483881,[1624054452540919808],1624054452540919808,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KM_BW: #Chatbots und #Künstliche Intelligenz finden zunehmend Eingang in #Schule und #Unterricht. Infoveranstaltungen und #Fortbildunge…,lmz_bw,,KM_BW
702053414608494592,[1624054262207598601],1624054262207598601,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @ParitaetBerlin: Berlins #Kita|s brauchen mehr Personal! In der @berlinerzeitung spricht sich unsere Referentin Dorothee Thielen für meh…,KathrinZauter,,ParitaetBerlin
2276019292,[1624053979624665090],1624053979624665090,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @inesschwerdtner: In Berlin haben diese Woche mehrere Tausend Lehrkräfte und Beschäftigte des öffentlichen Dienstes, etwa in Krankenhäus…",Sascha_Huebner,,inesschwerdtner
1385265223746166784,[1624053306854191104],1624053306854191104,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @KlecMac: In vier Wochen ist es so weit! #BNE @LehrKRAEFTE_BNE Anmeldung unter: https://t.co/TNOuyzVd6p #twlz #edunrw https://t.co/0Lb03…,bne_zfsldo,,KlecMac
953205913032179715,[1624053202382426114],1624053202382426114,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @kuschelwinter: #fivefactsfriday #fff
1. Wäre Hawaii nicht so weit weg, würden wir dort leben.
2. Im nächsten Leben kommen die Ks 10Jahr…",1blogjp,,kuschelwinter
